id,Project Name,Number of dependencies with vulnerabilities (Before),Number of dependencies with vulnerabilities (After),Number of vulnerabilities (Before),Number of vulnerabilities (After),Low vulnerabilities (Before),Low vulnerabilities (After),Medium vulnerabilities (Before),Medium vulnerabilities (After),High vulnerabilities (Before),High vulnerabilities (After),Critical vulnerabilities (Before),Critical vulnerabilities (After),Build Tool, Tests,Project Type,Execution Time (s),Artifacts,Improved
650,sethmachine_universal-sound-board,13,12,304,303,28,28,99,99,126,126,51,50,maven,false,open source,1026,21251246d2122d5d8dee55a3c4f6549827c15afa,improvement
651,caict-4iot-dev_BIF-Core-SDK,8,2,112,7,4,0,52,2,48,5,8,0,maven,false,open source,159,89326a623d46bc8a2fdff8bd4dbf13b6c57285e8,improvement
653,timosalm_spring-cloud-demo-tap,24,5,1202,149,100,11,549,83,491,52,62,3,maven,false,open source,497,d2f1995b639ed3fff1ec753fc38c4c57ce48dfb3,improvement
656,bootiful-spring-graalvm_hints,4,2,26,11,5,2,8,3,13,6,0,0,maven,false,open source,248,82f9f6a688cc2fbe112a513f2c07f5309a0deb45,improvement
659,aw220_InOne,8,1,28,1,0,0,14,1,13,0,1,0,maven,false,open source,95,f1187ad43d5251280fe59887a118a95122ec020a,improvement
661,apache_rocketmq-e2e,6,3,47,19,5,0,21,8,21,11,0,0,maven,false,open source,685,7811611ec0954799ba1dc4286a64d86acc7378bc,improvement
662,steadybit_testcontainers,3,2,8,6,1,0,7,6,0,0,0,0,maven,false,open source,93,d226d70c19b7b4d831cc7f82d1e998f9c36d6ec6,improvement
663,lazy-pr0grammer_MotionToast-Easiotic,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,32,fefd3cbb54f913e1403f3b3af0ec1fc5df997b64,no improvement
665,TeanLee_mall-server,13,9,445,225,24,15,150,99,198,87,73,24,maven,false,open source,816,9d9732138f6c735e587278f09d8cc3406139813e,improvement
667,imi4u36d_mybatis-generate,1,1,5,1,0,0,1,0,4,1,0,0,maven,false,open source,54,637341edce9301941e128244b824d61dfc49912c,improvement
670,JinQuan-Liu_searchEngine,9,8,170,160,7,6,96,93,59,55,8,6,maven,true,open source,2204,771867802aff2f4aa1f8a2c8a16932e744295ace,improvement
672,mainSpi_java-trojan,3,2,15,12,1,1,5,2,4,4,5,5,maven,false,open source,846,e61bd5d22b84c3ff30d3e02ca4fd9f4493d1d074,improvement
673,joseluisgs_Programacion-AlumnosClase,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,55,02482dcb4f9974c00684da346cfb91db98a6158d,no improvement
677,ken-xue_pipeline,1,0,2,0,1,0,1,0,0,0,0,0,maven,true,open source,51,0d7ad73e97bc21adea8f2e3f21c9864986c1feb2,improvement
678,Xpectuer_miniJuliaSonar,3,1,5,1,1,0,2,1,2,0,0,0,maven,true,open source,73,26d3336c5510f6287bc7b2ee940e6a4330dc7419,improvement
679,howareyouo_kafka-connect-timestamp-converter,2,2,29,2,3,0,12,2,11,0,3,0,maven,true,open source,85,bce0bebb0931fdec7c8cb7b4420ddfd31f6252ae,improvement
682,SimpleGraduationProjects_TalentRecruitmentManagementSystem,10,6,194,145,11,7,72,53,101,78,10,7,maven,false,open source,960,88fbedd1e44dac49f692ab62e025bd24dc7269e5,improvement
684,linux-china_easy-random-junit5-extension,2,1,10,9,0,0,6,6,4,3,0,0,maven,true,open source,65,ccd1f3e336afa14046f468db0df63da1a00a37f1,improvement
687,moacirrf_nb-java-decompiler,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,365,b11fea574b8e8abadb5044101554698360bf5ded,no improvement
691,hnfaydn_rentACar,7,5,165,131,12,10,67,55,74,57,12,9,maven,true,open source,704,dec907f3f9cc0afada3a2b0301ff3ceb3250314d,improvement
693,zhc-1999_zhc-springcloud,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,45,932f0e57bf7c8ecabb7dcbbdc49ee658659643d6,no improvement
694,devrimdemiroz_opentelemetry-browser,14,7,249,138,19,12,115,64,95,52,20,10,maven,false,open source,918,0f2e71fa057f5c1d5959f62681abb5487e346161,improvement
695,sbahadirm_mobile-action-bootcamp,13,11,331,280,20,16,122,102,157,133,32,29,maven,false,open source,1008,8d0d6ff96b7be5762f0a31b0774c8cec558e2ed5,improvement
696,arbade_aws-demo-day,9,7,272,107,17,12,99,49,121,42,35,4,maven,false,open source,896,75c27c37731ba15330d2866764e5e57a38f99610,improvement
609,touchbit_automatron,12,5,292,107,17,7,120,46,131,47,24,7,maven,false,open source,55690,cde08880d216c18435b6df9a4eed743a7539a3c6,improvement
698,Beckhoff_AdsToJava,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,44,f11ab77ca28dd17048406277a3f3a066ae0d80e6,no improvement
699,tuta202_Bomberman,1,1,7,1,1,1,2,0,4,0,0,0,maven,false,open source,56,2e52d2c12185a28097baaeb1d744c0915471a72f,improvement
703,seanpmaxwell_simple-spring-boot,6,6,140,140,12,12,58,58,60,60,10,10,maven,false,open source,800,368b27cca75d81695de2bdb4d084cb6f2b71d958,no improvement
704,aws-samples_amazon-translate-pdf,2,2,10,10,0,0,8,8,2,2,0,0,maven,false,open source,2107,4e4202838f588c7d3ad794ec5939846bbc919113,no improvement
706,lovechoudoufu_GoogleCSAgent_cdf,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,46,e13839c8c750c17751c1ad55234ba140f30cdc1f,no improvement
707,ebresie_python4nb,13,2,44,24,6,3,25,12,10,6,3,3,maven,true,open source,10582,571529b9f0c106a520fe665bfca742b3ff553afa,improvement
708,Treblle_treblle-spring,3,0,35,0,9,0,11,0,14,0,1,0,maven,true,open source,113,bbcc3c81955688c3b8d4a2d0a383e7a21074cc76,improvement
710,stackabletech_trino-opa-authorizer,2,0,17,0,2,0,8,0,7,0,0,0,maven,false,open source,283,f166eafb72d33fa6fbf39585da4c816f8e4a2229,improvement
711,kegisa_TinkoffStockService,5,4,132,112,7,7,59,50,57,48,9,7,maven,true,open source,454,e1ae2a9c1eb84f797627c1c3e95b3831348c5b1e,improvement
713,ludovicianul_dvt,3,3,7,7,0,0,1,1,4,4,2,2,maven,false,open source,650,776032e3bf226d408dc62c2a374a7d07c96b3b1f,no improvement
715,smarticogit_projetoAPI,8,8,203,178,13,13,71,71,103,78,16,16,maven,true,open source,788,3f2b0b2cefbb61cc3cfc1394ac2ecbcf152e8319,improvement
697,hraponssi_Sleeper,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,36467,fce10821aa42ba630f652b6b8087174ef898ddd1,no improvement
716,wesleyosantos91_poc-arch-hexagonal-springboot,8,7,202,155,13,10,80,65,94,70,15,10,maven,false,open source,779,ec8e143bed402edb821be2fad8fd14ae1c0aa033,improvement
722,UwUDev_Dsc.log,2,0,4,0,0,0,3,0,1,0,0,0,maven,false,open source,65,79eef8df7029fe16d00acb2bf94ea8b0ada1e17d,improvement
724,Numzskull_MavenDependencyDownloader,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,42,41c3fc7967da6f9f59982c96edf80642aab2d8c2,no improvement
728,Nusture_FamilyFinancialManagementSystem,14,7,550,92,21,5,161,32,271,45,97,10,maven,false,open source,525,ebacb9cd3c802c1a28d7fefbc89071fefe8f3056,improvement
730,amigoscode_java-streams,3,0,4,0,1,0,1,0,2,0,0,0,maven,true,open source,65,03b3ff367d584dcdb777862b345a5413b122f7a4,improvement
719,SukiiL_warehouse,13,11,437,374,20,19,157,148,182,155,78,52,maven,true,open source,1582,e25409eca7f658b8904f22e6782c344935df4e9e,improvement
731,LearnCodeWithDurgesh_Backend-Course-Blogging-Application,10,8,229,168,14,11,79,43,110,91,26,23,maven,false,open source,849,ecb924f5f9086752516b27e5f29e0024455ef813,improvement
732,kenu_okvote,9,5,195,123,14,8,88,56,80,50,13,9,maven,true,open source,942,7f9227dec47baedda4a85871b9a54eda2593669d,improvement
735,maatko_jprocessor,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,66,b897be77e2eff034e89525ebc056c961bca4209a,no improvement
734,jyeonjyan_GoF,3,3,61,53,5,5,29,26,23,19,4,3,maven,false,open source,597,f56f60f4a273bf45f38d3a55e4522bb944ce02e6,improvement
740,jdubois_nubesgen-cli,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,53,55ab88efd202b8d294a424632350baf48253c7d9,no improvement
741,abstracta_jmeter-java-dsl-sample,1,1,14,14,0,0,4,4,9,9,1,1,maven,true,open source,108,b8a4275ab283006c90d11f399bcbc6044d39ae44,no improvement
738,hamitmizrak_SpringMvcSpringDataSpringRest,11,3,261,58,18,3,103,24,116,23,24,8,maven,true,open source,444,d121a7ffb300f8875c9a2225e5134f51a708d298,improvement
742,nightfallai_nightfall-java-sdk,2,0,7,0,0,0,7,0,0,0,0,0,maven,false,open source,117,657aa2cb1155f5d9648f881c1ba2f3b1abf9ad4e,improvement
746,anas-stuff_JDosAttacker,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,43,bbd5f51b67535acf0694719b89b8182b2b8088bf,no improvement
750,Cydeo-EU8_SeleniumProjectEU8,4,2,46,14,5,1,28,9,11,4,2,0,maven,false,open source,99,644e68e47dfc06db8d47a9bd45a9121dacac4157,improvement
743,Hacker-C_mall-system-backend,7,6,145,100,9,9,67,40,59,46,10,5,maven,false,open source,694,1c472b32cf122963d0ef6c0ec58e55d7fb454049,improvement
753,MyQGirl_jiawawiki,9,9,221,148,15,15,104,69,90,60,12,4,maven,true,open source,976,94a04843cab84ab5b1f1546f67d662136aa3c4cc,improvement
766,laziobird_otel-collector-java,3,3,78,78,6,6,32,32,34,34,6,6,maven,false,open source,1283,f399d06b0101fa2cfa2ad74a26a981ac366a02a9,no improvement
771,areyouok_simple-rpc,2,1,6,1,1,0,2,0,3,1,0,0,maven,false,open source,58,f9f1511c5cb3bccf950e454ed6a1b94eb25c2ee9,improvement
754,marcingrzejszczak_oreilly_java_microservices_with_spring_samples,19,0,918,0,320,0,252,0,321,0,25,0,maven,false,open source,3762,64464fc18b82641810fbb7c7779ddd829e551895,improvement
774,Dylan666666_Certificate-Management-System,14,10,236,143,13,12,103,60,97,62,23,9,maven,false,open source,1086,a633b8fc9e5ea006b7a086d4bca96be87abbc14d,improvement
777,v1bh0r_spring-boot-local-dev-docker,5,0,123,0,9,0,59,0,47,0,8,0,maven,false,open source,122,047cb2aa1e02fc51bad24b076cb7ed8dccda2aeb,improvement
775,CodeTeng_personalHealth,23,20,500,348,26,17,180,111,227,165,67,55,maven,false,open source,1209,dbfe781bd7c562171aabf424ab1898bdbb301840,improvement
779,netbuffer_spring-boot-websocket-demo,10,8,275,267,16,16,121,118,120,115,18,18,maven,true,open source,2235,fb9aef365d0a51688378e7c4cc3438225a71adac,improvement
783,akhunovaa_customer-service,7,7,112,112,5,5,48,48,59,59,0,0,maven,true,open source,2545,dfc16df640b7bb2cf7aa59901e536524096ee51c,no improvement
786,juno3550_ApiAutoTestFramework,8,1,190,5,0,0,19,0,129,2,42,3,maven,false,open source,122,96181eb8f16e137caac0b1be0394797c24bee9f9,improvement
787,Oliver-Loeffler_DeriveColorsFX,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,167,fdcfe0c0cbffdf35d65b8124da056c42f580d385,no improvement
789,Yanci-pro_db-dynamic-mask-proxy,3,2,19,6,0,0,3,0,10,3,6,3,maven,false,open source,65,8420ebc83acaf7efc3ef286e963e2cf0b16ba1c7,improvement
790,www-chao-fun_chaofun-backend-public,6,4,37,26,4,3,18,14,13,9,2,0,maven,false,open source,252,973ddf825478a5f7990565b1b69e9b2acf831f65,improvement
791,JinHuang0923_mirai-drp,4,3,48,30,3,3,27,17,14,10,4,0,maven,false,open source,308,0c2314ccf00b2ae9fea6653117cb7317f8ecdc67,improvement
792,hezhangjian_kafka-client-examples,6,1,29,1,1,0,16,0,10,1,2,0,maven,false,open source,91,7c294621914bf4b2b6c5b7f08d1ac7c7bc1b0155,improvement
793,sbahadirm_softtech-spring-boot,12,10,353,299,19,15,121,99,166,142,47,43,maven,false,open source,1146,cfddbf35e4bff17740d4ce534519ddb84db68ae0,improvement
799,darmiel_eeee,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,44,f4114a3bf831ae88f6cca606f4d0f93ac09cc210,no improvement
801,backpaper0_spring-graphql-introduction,13,13,187,187,24,24,63,63,94,94,6,6,maven,true,open source,1064,905a7ec036f33482b3ac77ab915adadd1bd90619,no improvement
808,miracleren_NiceDoc,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,44,fa3c1e72f2109ddc87ab69f0ca695fe2304f33f2,no improvement
809,bobaoapae_wpp-api-ws,7,0,18,0,2,0,7,0,9,0,0,0,maven,true,open source,283,34ef9554a63fcc604e309ac8ddb9ef70d76a8aef,improvement
810,lmlx66_snowflake-spring-boot-starter,1,1,19,19,2,2,9,9,8,8,0,0,maven,false,open source,233,0caba0fc9eec38c3077f3dfb115a218f66b12f31,no improvement
811,Pi4J_pi4j-example-components,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,74,5236a62051c328d22b3ad25636601207791b2936,no improvement
812,git-cloner_classnotfound,8,6,142,36,11,11,59,10,62,14,10,1,maven,false,open source,298,e4876448d58e0303cc89fd6e4b4eca63e5041e4b,improvement
816,ColumbusNorthHighSchoolCodingClub_JQuest,2,0,3,0,1,0,0,0,2,0,0,0,maven,false,open source,478,8d024a1c802a24a1d04884cc038ae327ce7d3544,improvement
817,sunilpatro1985_SeleniumJavaFramework,7,1,65,6,7,1,40,4,15,1,3,0,maven,false,open source,117,dfe15f0b0e253f57c5a7fbf97775fa1a9483d7f5,improvement
818,SimonHarmonicMinor_mts-teta-entrance-exam-java-middle-2022,2,1,7,3,2,1,2,1,3,1,0,0,maven,false,open source,136,24c4500338a86db312b72755d191d19037bd7fc6,improvement
820,huaweicse_migrator,6,4,59,32,5,2,27,16,24,12,3,2,maven,true,open source,272,f38671ba495b6ea0c66467ca091ea82942f0c40f,improvement
826,YoungBear_FastjsonPoc,1,1,2,1,0,0,1,1,1,0,0,0,maven,false,open source,49,6a267362a639011f3562fafec80ba005fe15f91b,improvement
831,gofabian_junit-fixture-extension,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,47,d138cef0a838cb36be225ce47b694dd0ae61274e,no improvement
834,asecurityguru_just-another-vulnerable-java-application,6,5,244,177,9,8,60,56,135,93,40,20,maven,true,open source,868,3332d67d8aec4c294f5ff765983827ad924b4a37,improvement
835,coffeelibs_jextract-maven-plugin,1,1,3,3,0,0,1,1,1,1,1,1,maven,true,open source,64,e341526336a38d1ca2d22a3fa7d4443938b33df3,no improvement
839,quachthientai_Gym-Management-System,1,1,7,1,0,0,1,0,6,1,0,0,maven,false,open source,46,10a72750800da874cd60f0ad6f9f8ca6e23d6468,improvement
841,hardikSinghBehl_budget-pkce-spring-boot,8,7,257,238,11,10,92,84,118,110,36,34,maven,false,open source,684,b3a98c76134c8e6dd446794c63ef5c0e4c3e1849,improvement
842,endymuhardin_belajar-enkripsi-data,7,2,51,23,15,6,20,9,15,7,1,1,maven,false,open source,162,5802ebc337b6640da7389aaffa9c928eace078e8,improvement
844,czm23333_TransparentReflect,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,42,56f30d57b002b106c6300f381a8475adb7dd4faa,no improvement
845,chrisegb_queverguenzasiclonas,9,3,169,22,13,4,63,8,90,9,3,1,maven,false,open source,222,36aa756dc45b79f6cfcc2b78b5e4f48acce0b3a4,improvement
848,woodpecker-framework_marshalsec-for-woodpecker,21,7,274,75,12,6,100,35,120,29,42,5,maven,false,open source,700,a963098da18d3d7d27a17c60fd8bfd2c896ad16a,improvement
849,Mindula-Dilthushan_mvn-hello-package,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,39,50a3345318b2778f8691d0be195215bfea514cbf,no improvement
850,javacamp2022_pizza-lab,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,74,32060070f0d756547a7b873e72b4095a1fd4cbfe,no improvement
853,ethanflower1903_microservices-project,23,6,3636,303,124,26,1058,147,1970,114,484,16,maven,false,open source,1356,210bb0a67d63e2f8103264c51f33ec8235ca02fc,improvement
854,cliang97_HealthReport-WUT,5,4,124,101,10,8,52,42,54,44,8,7,maven,true,open source,487,bad0d7f5b2b3c2c70d813ca8afff5d5566602bf7,improvement
855,anelook_kafka-first-steps,2,0,7,0,0,0,3,0,4,0,0,0,maven,false,open source,54,9eed98dba7d1d0e210ad54536a488bc89bc7e22a,improvement
857,guojuntang_SymHomEnc,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,40,a5af7a1aa33cdd3aecce4188d0af561471d41611,no improvement
859,traceless_nio-server,20,0,672,0,26,0,312,0,282,0,52,0,maven,false,open source,340,da353adbd0d24be266260085dd4f22675551e7f3,improvement
861,BSNDA_DIDService-SDK,10,5,100,54,4,3,56,31,34,16,6,4,maven,false,open source,550,53307ab51428c501a0f0404253e17533370be316,improvement
862,thingsboard_database-migrator,5,1,181,15,7,2,53,7,94,6,27,0,maven,false,open source,213,3aa4b0263b93c7d1eca985986626e0374706329c,improvement
869,AirToSupply_hudi-spark-plus,5,6,250,118,7,7,62,49,133,45,48,17,maven,false,open source,2732,7773d2496cbf3ce85cce18a97dc0d71e498757f9,improvement
873,ThomasOM_LiteLimbo,1,0,2,0,1,0,1,0,0,0,0,0,maven,false,open source,69,c8a5e60cc9b3cf1c13ec05bdf08814738fca64c6,improvement
874,guilherj_tqi_evolution_backend_2021,4,2,105,76,8,5,42,31,46,34,9,6,maven,true,open source,392,e96af7f692f41951fb6dc9e15e5a1ee7d3f6cbfc,improvement
875,jjeanjacques10_solid,5,0,252,0,20,0,102,0,110,0,20,0,maven,false,open source,146,0b1ca569af32757ac14605a85315729fda1ae9c4,improvement
877,bourgesl_marlin-math,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,52,c9bbfbac4565e81e54ce79fc02c38fcaa2fe0e48,no improvement
883,AmirAli-AZ_FXDialogs,1,0,1,0,1,0,0,0,0,0,0,0,maven,false,open source,173,ea00271d3abe0bf80018de1f67ed357f7c6e73c4,improvement
890,Summer-Tail_ClearEntity,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,59,a43cb8c6fb15a49c650caf2f059d58dbd12c5437,no improvement
891,JasperZhan_English-Study-Web,13,11,422,250,21,17,166,113,188,105,47,15,maven,true,open source,1836,ea9ec645c6e9f6c37fe000ce6a8af1cf7acbb691,improvement
892,leungsteve_realtime_enrichment,2,0,12,0,0,0,4,0,8,0,0,0,maven,false,open source,54,f1a956d57bbcdd050090368ecda6753a8c89dfd7,improvement
894,sendbird_sendbird-platform-sdk-java,4,0,15,0,0,0,2,0,13,0,0,0,maven,true,open source,138,65151ed75b9a6237257c6aeacbe8f2347fd9b27a,improvement
897,hajali-amine_image-resizer,5,2,80,66,6,6,34,28,38,30,2,2,maven,false,open source,488,b83e27c247a4534c4fef170567f3f537df2f9c50,improvement
898,striver-ing_adbs,3,1,12,4,1,0,8,4,3,0,0,0,maven,false,open source,65,b43dd86d6ed28e001cdb28f894171ad3e2a68ac6,improvement
899,eimantas_gpasas-javalin,2,2,33,10,4,1,20,7,9,2,0,0,maven,false,open source,279,28a16f4e5f3002b2fb94e48c5dca2c8f77dc1948,improvement
903,hardikSinghBehl_RSQL-spring-boot,7,5,196,137,11,9,84,61,86,59,15,8,maven,false,open source,716,681a9598f21ccf0ca97104fedb2a4b982a94c88c,improvement
906,rednit-team_tinder4j,2,0,6,0,0,0,3,0,3,0,0,0,maven,false,open source,61,56c48eb23324607f1b20af1598b21d5ab676723b,improvement
910,sadtrain_auto-trans,17,8,199,110,15,7,93,50,73,43,18,10,maven,false,open source,668,d8b1261a2aaa44ec701b82450b408391858022f5,improvement
917,rdlopes_demo-cucumber-junit5,5,2,33,28,7,4,13,13,12,10,1,1,maven,true,open source,109,e7be236809ffce27e713188e52386d3e0e56c5df,improvement
918,valarao_wordle-solver,3,2,80,78,7,6,32,31,35,35,6,6,maven,true,open source,363,286a42aefc2c03977f87ca405eeefbfd7da3d4db,improvement
919,nekename_Oaxaca,1,0,7,0,0,0,5,0,2,0,0,0,maven,false,open source,48,ca5072bb63564544fc3b9e3d239902eb0d8a972a,improvement
921,little-pinecone_keycloak-spring-boot,7,7,232,223,14,13,108,105,95,90,15,15,maven,true,open source,725,e573bd6225e3822a67ed50fbdcdbf24743031930,improvement
924,wangcwangc_CallGraph,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,43,6d980aaa6dbad4dc84ef219edb80f26e004859c2,no improvement
927,DefianceCoding_ProxyCheckJavaAPIV2,1,0,1,0,0,0,1,0,0,0,0,0,maven,false,open source,52,8b2425da37052c6b8ad43d32819c187df15369f8,improvement
929,Kloping_landlord_game,2,2,16,16,0,0,14,14,2,2,0,0,maven,false,open source,291,b3b1d0dde132d962d4493cbb2747cda58946b4de,no improvement
931,puzpuzpuz_java-concurrency-samples,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,44,5bdfc514a859867e90ab36217f952a32835f94ea,no improvement
936,OneSignal_onesignal-java-api,4,0,12,0,0,0,7,0,5,0,0,0,maven,false,open source,97,88d5555ecb80aaf6de800e138934707ac6ea4d9b,improvement
938,JiamingMai_clickhouse-ast-parser,1,0,3,0,1,0,2,0,0,0,0,0,maven,true,open source,70,91c62980caa08cce0296a183df304ad76569f9eb,improvement
940,N4si_LearnDevOps-on-AWS,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,70,defc5eb3f6920d0b6f917606abd424ee7d81b6cf,no improvement
942,darrensmithwtc_jmeter-backend-newrelic,3,2,11,10,0,0,4,3,7,7,0,0,maven,true,open source,126,b779e6513067c740d9e0b92e4bd3c6e286cf2e5f,improvement
947,wgzhao_trino-event-logger,2,0,7,0,1,0,1,0,2,0,3,0,maven,false,open source,57,04e54fb17a66af438f194fbf47ebb08d32f63a55,improvement
949,Ugonna1054_springboot-security-with-keycloak,2,1,122,38,5,2,60,17,47,14,10,5,maven,false,open source,225,7ed6ceae09cc33a85137cf579ed19aec12409541,improvement
950,hardikSinghBehl_email-2FA-spring-boot,9,8,282,263,13,12,105,97,127,119,37,35,maven,false,open source,800,f9322f8d75b14e9ad58a4ee4f2d1bc7b2010c7fe,improvement
951,orchome_KafkaOffsetMonitor,5,5,169,169,5,5,49,49,86,86,29,29,maven,false,open source,751,b0a05ed306fbc20ac7cb3562b69d7ab0e77ef8a2,no improvement
952,kousen_questjpa,7,0,128,0,14,0,59,0,52,0,3,0,maven,true,open source,158,924349984a8ce6513728625ec6f9a4ace79520ba,improvement
953,KBdog_crawler-platform-danmaku,8,2,99,4,7,0,46,3,38,0,8,1,maven,false,open source,166,023d7acaaeef73d051aca945c71e5ddb93d1cbb4,improvement
954,dev-roadmap_backend-roadmap,12,11,183,182,1,1,97,97,85,84,0,0,maven,false,open source,4419,4ddec72116cb4642eb3c36aa059750aacd1bcd32,improvement
955,nadvolod_mobile-appium-java,2,0,22,0,3,0,10,0,8,0,1,0,maven,false,open source,93,f3c18e4b5b4a944d59bd653644985b639470bb90,improvement
957,domain-primitives_domain-primitives-java,0,0,0,0,0,0,0,0,0,0,0,0,maven,true,open source,60,e5870075d8ce72e051edd09434126c46679be3cf,no improvement
962,feltex_cliente-api,4,2,118,21,8,4,52,7,51,9,7,1,maven,false,open source,164,6e981443137b06f149ef6a94a54903839022c846,improvement
963,iordic_jdcx,3,1,10,5,1,0,2,0,4,2,3,3,maven,false,open source,70,a5a7917d2594956eb76733c489694e0972095fa3,improvement
965,ranjanpandeysbp_property-management,8,5,70,37,15,11,23,13,31,12,1,1,maven,false,open source,244,546576b2418a87f39d895e5b7c914593cbd5906c,improvement
966,anishst_SeleniumSpringBoot,5,1,84,6,10,1,41,4,30,1,3,0,maven,false,open source,159,9ec3c6d42021987fa31257971e53023224d30101,improvement
967,SimpleGraduationProjects_OnlineExaminationManagementSystem2,19,6,165,15,7,2,77,7,64,4,17,2,maven,false,open source,511,753a5c1a08acad964f5a97c4a9486d0c35129c56,improvement
968,glwhappen_mszl-blog,8,8,249,249,12,12,92,92,116,116,29,29,maven,true,open source,605,aec39ee5f14c5dfea65b48bd7adef77e785fedd1,no improvement
969,thisisnzed_DTGInspector,1,0,2,0,0,0,1,0,1,0,0,0,maven,false,open source,44,28356cb70d8e21b915a7aa316b0dd85859aba5f8,improvement
970,alansastre_java-junit-mockito,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,51,4923cf0fb91a2267620d37772dc432b91b36afc3,no improvement
972,immunityinc_Log4j-JNDIServer,3,0,12,0,1,0,6,0,3,0,2,0,maven,false,open source,83,d0281a8573e0c1d3b9335abd834134433a27f900,improvement
977,betul-sahin_spring-boot-unit-test,4,0,111,0,8,0,47,0,47,0,9,0,maven,true,open source,92,b05cbc2a34908a57f3f3262bef40a37235742161,improvement
978,Mindula-Dilthushan_mvn-my-details,0,0,0,0,0,0,0,0,0,0,0,0,maven,false,open source,38,83fa8d81009639cb79b7d7874e3d2da7c95f0f72,no improvement
982,gavinklfong_spring-investment-platform,6,4,208,95,17,11,91,45,90,37,10,2,maven,true,open source,620,65e10735e48b67539e3afc1100c035497b955628,improvement
985,ethanflower1903_petclinic-microservice,23,6,3636,303,124,26,1058,147,1970,114,484,16,maven,false,open source,1350,7c120b27cc9870921cba6c54b7a7076d5eb2eb6c,improvement
